date,year,month_num,day,var,atemp,date2,allyears,extreme
2016-03-16,2016,3,16,mean,66.9125,1980-03-16,55.144625,55.144625
2017-03-17,2017,3,17,mean,59.5775,1980-03-17,55.04102,55.04102
2018-03-17,2018,3,17,mean,45.3826,1980-03-17,55.04102,55.04102
2019-03-17,2019,3,17,mean,57.335,1980-03-17,55.04102,55.04102
2020-03-16,2020,3,16,mean,41.1275,1980-03-16,55.144625,55.144625
2021-03-17,2021,3,17,mean,50.6075,1980-03-17,55.04102,55.04102
2022-03-17,2022,3,17,mean,56.45,1980-03-17,55.04102,55.04102
2003-03-18,2003,3,18,mean,54.35,1980-03-18,55.739375,55.739375
2004-03-17,2004,3,17,mean,65.48,1980-03-17,55.04102,55.04102
2005-03-18,2005,3,18,mean,52.3948,1980-03-18,55.739375,55.739375
2006-03-18,2006,3,18,mean,50.8432,1980-03-18,55.739375,55.739375
2007-03-18,2007,3,18,mean,62.1275,1980-03-18,55.739375,55.739375
2008-03-17,2008,3,17,mean,59.075,1980-03-17,55.04102,55.04102
2009-03-18,2009,3,18,mean,57.755,1980-03-18,55.739375,55.739375
2010-03-18,2010,3,18,mean,64.4675,1980-03-18,55.739375,55.739375
2011-03-18,2011,3,18,mean,46.4825,1980-03-18,55.739375,55.739375
2012-03-17,2012,3,17,mean,45.845,1980-03-17,55.04102,55.04102
2013-03-18,2013,3,18,mean,56.39,1980-03-18,55.739375,55.739375
2014-03-18,2014,3,18,mean,59.0075,1980-03-18,55.739375,55.739375
2015-03-18,2015,3,18,mean,67.0345,1980-03-18,55.739375,55.739375
2016-03-17,2016,3,17,mean,61.0775,1980-03-17,55.04102,55.04102
2017-03-18,2017,3,18,mean,59.9225,1980-03-18,55.739375,55.739375
2018-03-18,2018,3,18,mean,49.04,1980-03-18,55.739375,55.739375
2019-03-18,2019,3,18,mean,58.7075,1980-03-18,55.739375,55.739375
2020-03-17,2020,3,17,mean,43.5575,1980-03-17,55.04102,55.04102
2021-03-18,2021,3,18,mean,49.1825,1980-03-18,55.739375,55.739375
2022-03-18,2022,3,18,mean,58.0925,1980-03-18,55.739375,55.739375
2003-03-19,2003,3,19,mean,50.675,1980-03-19,55.43201,55.43201
2004-03-18,2004,3,18,mean,64.4,1980-03-18,55.739375,55.739375
2005-03-19,2005,3,19,mean,52.0113,1980-03-19,55.43201,55.43201
2006-03-19,2006,3,19,mean,49.652,1980-03-19,55.43201,55.43201
2007-03-19,2007,3,19,mean,58.8575,1980-03-19,55.43201,55.43201
2008-03-18,2008,3,18,mean,52.7525,1980-03-18,55.739375,55.739375
2009-03-19,2009,3,19,mean,60.3725,1980-03-19,55.43201,55.43201
2010-03-19,2010,3,19,mean,62.825,1980-03-19,55.43201,55.43201
2011-03-19,2011,3,19,mean,43.04,1980-03-19,55.43201,55.43201
2012-03-18,2012,3,18,mean,42.2675,1980-03-18,55.739375,55.739375
2013-03-19,2013,3,19,mean,56.51,1980-03-19,55.43201,55.43201
2014-03-19,2014,3,19,mean,56.255,1980-03-19,55.43201,55.43201
2015-03-19,2015,3,19,mean,66.125,1980-03-19,55.43201,55.43201
2016-03-18,2016,3,18,mean,63.2375,1980-03-18,55.739375,55.739375
2017-03-19,2017,3,19,mean,60.5975,1980-03-19,55.43201,55.43201
2018-03-19,2018,3,19,mean,51.0875,1980-03-19,55.43201,55.43201
2019-03-19,2019,3,19,mean,60.92,1980-03-19,55.43201,55.43201
2020-03-18,2020,3,18,mean,46.3325,1980-03-18,55.739375,55.739375
2021-03-19,2021,3,19,mean,52.0504,1980-03-19,55.43201,55.43201
2022-03-19,2022,3,19,mean,54.995,1980-03-19,55.43201,55.43201
2003-03-20,2003,3,20,mean,54.725,1980-03-20,54.163215,54.163215
2004-03-19,2004,3,19,mean,64.859,1980-03-19,55.43201,55.43201
2005-03-20,2005,3,20,mean,50.0861,1980-03-20,54.163215,54.163215
2006-03-20,2006,3,20,mean,42.9875,1980-03-20,54.163215,54.163215
2007-03-20,2007,3,20,mean,58.07,1980-03-20,54.163215,54.163215
2008-03-19,2008,3,19,mean,50.9375,1980-03-19,55.43201,55.43201
2009-03-20,2009,3,20,mean,60.3852,1980-03-20,54.163215,54.163215
2010-03-20,2010,3,20,mean,57.035,1980-03-20,54.163215,54.163215
2011-03-20,2011,3,20,mean,46.5275,1980-03-20,54.163215,54.163215
2012-03-19,2012,3,19,mean,46.5425,1980-03-19,55.43201,55.43201
2013-03-20,2013,3,20,mean,53.7125,1980-03-20,54.163215,54.163215
2014-03-20,2014,3,20,mean,56.9225,1980-03-20,54.163215,54.163215
2015-03-20,2015,3,20,mean,59.075,1980-03-20,54.163215,54.163215
2016-03-19,2016,3,19,mean,58.8725,1980-03-19,55.43201,55.43201
2017-03-20,2017,3,20,mean,56.735,1980-03-20,54.163215,54.163215
2018-03-20,2018,3,20,mean,50.6825,1980-03-20,54.163215,54.163215
2019-03-20,2019,3,20,mean,53.8113,1980-03-20,54.163215,54.163215
2020-03-19,2020,3,19,mean,51.455,1980-03-19,55.43201,55.43201
2021-03-20,2021,3,20,mean,48.9425,1980-03-20,54.163215,54.163215
2022-03-20,2022,3,20,mean,55.265,1980-03-20,54.163215,54.163215
2003-03-21,2003,3,21,mean,56.45,1980-03-21,55.42748,55.42748
2004-03-20,2004,3,20,mean,66.1217,1980-03-20,54.163215,54.163215
2005-03-21,2005,3,21,mean,49.355,1980-03-21,55.42748,55.42748
2006-03-21,2006,3,21,mean,44.552,1980-03-21,55.42748,55.42748
2007-03-21,2007,3,21,mean,58.295,1980-03-21,55.42748,55.42748
2008-03-20,2008,3,20,mean,53.795,1980-03-20,54.163215,54.163215
2009-03-21,2009,3,21,mean,53.87,1980-03-21,55.42748,55.42748
2010-03-21,2010,3,21,mean,54.5825,1980-03-21,55.42748,55.42748
2011-03-21,2011,3,21,mean,45.4025,1980-03-21,55.42748,55.42748
2012-03-20,2012,3,20,mean,50.21,1980-03-20,54.163215,54.163215
2013-03-21,2013,3,21,mean,51.545,1980-03-21,55.42748,55.42748
2014-03-21,2014,3,21,mean,60.92,1980-03-21,55.42748,55.42748
2015-03-21,2015,3,21,mean,63.65,1980-03-21,55.42748,55.42748
2016-03-20,2016,3,20,mean,53.045,1980-03-20,54.163215,54.163215
2017-03-21,2017,3,21,mean,59.0375,1980-03-21,55.42748,55.42748
2018-03-21,2018,3,21,mean,53.165,1980-03-21,55.42748,55.42748
2019-03-21,2019,3,21,mean,53.647,1980-03-21,55.42748,55.42748
2020-03-20,2020,3,20,mean,55.13,1980-03-20,54.163215,54.163215
2021-03-21,2021,3,21,mean,53.5325,1980-03-21,55.42748,55.42748
2022-03-21,2022,3,21,mean,66.2825,1980-03-21,55.42748,55.42748
2003-03-22,2003,3,22,mean,54.3364,1980-03-22,55.219305,55.219305
2004-03-21,2004,3,21,mean,64.1429,1980-03-21,55.42748,55.42748
2005-03-22,2005,3,22,mean,51.3852,1980-03-22,55.219305,55.219305
2006-03-22,2006,3,22,mean,50.75,1980-03-22,55.219305,55.219305
2007-03-22,2007,3,22,mean,64.385,1980-03-22,55.219305,55.219305
2008-03-21,2008,3,21,mean,61.355,1980-03-21,55.42748,55.42748
2009-03-22,2009,3,22,mean,48.5375,1980-03-22,55.219305,55.219305
2010-03-22,2010,3,22,mean,56.75,1980-03-22,55.219305,55.219305
2011-03-22,2011,3,22,mean,46.67,1980-03-22,55.219305,55.219305
2012-03-21,2012,3,21,mean,50.2925,1980-03-21,55.42748,55.42748
2013-03-22,2013,3,22,mean,50.9525,1980-03-22,55.219305,55.219305
2014-03-22,2014,3,22,mean,61.625,1980-03-22,55.219305,55.219305
2015-03-22,2015,3,22,mean,58.55,1980-03-22,55.219305,55.219305
2016-03-21,2016,3,21,mean,51.9252,1980-03-21,55.42748,55.42748
2017-03-22,2017,3,22,mean,49.325,1980-03-22,55.219305,55.219305
2018-03-22,2018,3,22,mean,55.2275,1980-03-22,55.219305,55.219305
2019-03-22,2019,3,22,mean,48.74,1980-03-22,55.219305,55.219305
2020-03-21,2020,3,21,mean,56.5475,1980-03-21,55.42748,55.42748
2021-03-22,2021,3,22,mean,55.987,1980-03-22,55.219305,55.219305
2022-03-22,2022,3,22,mean,73.01,1980-03-22,55.219305,55.219305
2003-03-23,2003,3,23,mean,53.6,1980-03-23,54.5033,54.5033
2004-03-22,2004,3,22,mean,62.6,1980-03-22,55.219305,55.219305
2005-03-23,2005,3,23,mean,49.64,1980-03-23,54.5033,54.5033
2006-03-23,2006,3,23,mean,52.97,1980-03-23,54.5033,54.5033
2007-03-23,2007,3,23,mean,67.2425,1980-03-23,54.5033,54.5033
2008-03-22,2008,3,22,mean,58.505,1980-03-22,55.219305,55.219305
2009-03-23,2009,3,23,mean,48.1475,1980-03-23,54.5033,54.5033
2010-03-23,2010,3,23,mean,61.16,1980-03-23,54.5033,54.5033
2011-03-23,2011,3,23,mean,45.416,1980-03-23,54.5033,54.5033
2012-03-22,2012,3,22,mean,48.635,1980-03-22,55.219305,55.219305
2013-03-23,2013,3,23,mean,55.16,1980-03-23,54.5033,54.5033
2014-03-23,2014,3,23,mean,57.9575,1980-03-23,54.5033,54.5033
2015-03-23,2015,3,23,mean,56.735,1980-03-23,54.5033,54.5033
2016-03-22,2016,3,22,mean,56,1980-03-22,55.219305,55.219305
2017-03-23,2017,3,23,mean,49.49,1980-03-23,54.5033,54.5033
2018-03-23,2018,3,23,mean,47.915,1980-03-23,54.5033,54.5033
2019-03-23,2019,3,23,mean,51.8075,1980-03-23,54.5033,54.5033
2020-03-22,2020,3,22,mean,52.415,1980-03-22,55.219305,55.219305
2021-03-23,2021,3,23,mean,55.46,1980-03-23,54.5033,54.5033
2022-03-23,2022,3,23,mean,67.7525,1980-03-23,54.5033,54.5033
2003-03-24,2003,3,24,mean,50.675,1980-03-24,53.91007,53.91007
2004-03-23,2004,3,23,mean,59,1980-03-23,54.5033,54.5033
2005-03-24,2005,3,24,mean,47.4275,1980-03-24,53.91007,53.91007
2006-03-24,2006,3,24,mean,50.72,1980-03-24,53.91007,53.91007
2007-03-24,2007,3,24,mean,64.34,1980-03-24,53.91007,53.91007
2008-03-23,2008,3,23,mean,59.5775,1980-03-23,54.5033,54.5033
2009-03-24,2009,3,24,mean,56.735,1980-03-24,53.91007,53.91007
2010-03-24,2010,3,24,mean,55.9775,1980-03-24,53.91007,53.91007
2011-03-24,2011,3,24,mean,45.2814,1980-03-24,53.91007,53.91007
2012-03-23,2012,3,23,mean,45.335,1980-03-23,54.5033,54.5033
2013-03-24,2013,3,24,mean,56.225,1980-03-24,53.91007,53.91007
2014-03-24,2014,3,24,mean,57.92,1980-03-24,53.91007,53.91007
2015-03-24,2015,3,24,mean,57.875,1980-03-24,53.91007,53.91007
2016-03-23,2016,3,23,mean,58.1225,1980-03-23,54.5033,54.5033
2017-03-24,2017,3,24,mean,49.685,1980-03-24,53.91007,53.91007
2018-03-24,2018,3,24,mean,45.71,1980-03-24,53.91007,53.91007
2019-03-24,2019,3,24,mean,51.8375,1980-03-24,53.91007,53.91007
2020-03-23,2020,3,23,mean,47.5775,1980-03-23,54.5033,54.5033
2021-03-24,2021,3,24,mean,58.9625,1980-03-24,53.91007,53.91007
2022-03-24,2022,3,24,mean,67.7975,1980-03-24,53.91007,53.91007
2003-03-25,2003,3,25,mean,54.8,1980-03-25,53.49158,53.49158
2004-03-24,2004,3,24,mean,50.0327,1980-03-24,53.91007,53.91007
2005-03-25,2005,3,25,mean,49.4678,1980-03-25,53.49158,53.49158
2006-03-25,2006,3,25,mean,51.7925,1980-03-25,53.49158,53.49158
2007-03-25,2007,3,25,mean,58.46,1980-03-25,53.49158,53.49158
2008-03-24,2008,3,24,mean,59.6873,1980-03-24,53.91007,53.91007
2009-03-25,2009,3,25,mean,58.3475,1980-03-25,53.49158,53.49158
2010-03-25,2010,3,25,mean,49.79,1980-03-25,53.49158,53.49158
2011-03-25,2011,3,25,mean,47.4275,1980-03-25,53.49158,53.49158
2012-03-24,2012,3,24,mean,45.1175,1980-03-24,53.91007,53.91007
2013-03-25,2013,3,25,mean,55.2575,1980-03-25,53.49158,53.49158
2014-03-25,2014,3,25,mean,49.5725,1980-03-25,53.49158,53.49158
2015-03-25,2015,3,25,mean,63.8,1980-03-25,53.49158,53.49158
2016-03-24,2016,3,24,mean,61.355,1980-03-24,53.91007,53.91007
2017-03-25,2017,3,25,mean,54.14,1980-03-25,53.49158,53.49158
2018-03-25,2018,3,25,mean,47.87,1980-03-25,53.49158,53.49158
2019-03-25,2019,3,25,mean,50.1725,1980-03-25,53.49158,53.49158
2020-03-24,2020,3,24,mean,44.84,1980-03-24,53.91007,53.91007
2021-03-25,2021,3,25,mean,56.495,1980-03-25,53.49158,53.49158
2022-03-25,2022,3,25,mean,65.2325,1980-03-25,53.49158,53.49158
2003-03-26,2003,3,26,mean,56.9429,1980-03-26,54.17811,54.17811
2004-03-25,2004,3,25,mean,47.7263,1980-03-25,53.49158,53.49158
2005-03-26,2005,3,26,mean,54.7925,1980-03-26,54.17811,54.17811
2006-03-26,2006,3,26,mean,49.5827,1980-03-26,54.17811,54.17811
2007-03-26,2007,3,26,mean,53.0825,1980-03-26,54.17811,54.17811
2008-03-25,2008,3,25,mean,51.74,1980-03-25,53.49158,53.49158
2009-03-26,2009,3,26,mean,60.26,1980-03-26,54.17811,54.17811
2010-03-26,2010,3,26,mean,47.9675,1980-03-26,54.17811,54.17811
2011-03-26,2011,3,26,mean,47.2925,1980-03-26,54.17811,54.17811
2012-03-25,2012,3,25,mean,47.24,1980-03-25,53.49158,53.49158
2013-03-26,2013,3,26,mean,56.135,1980-03-26,54.17811,54.17811
2014-03-26,2014,3,26,mean,50.0675,1980-03-26,54.17811,54.17811
2015-03-26,2015,3,26,mean,66.8,1980-03-26,54.17811,54.17811
2016-03-25,2016,3,25,mean,62.825,1980-03-25,53.49158,53.49158
2017-03-26,2017,3,26,mean,51.485,1980-03-26,54.17811,54.17811
2018-03-26,2018,3,26,mean,54.187,1980-03-26,54.17811,54.17811
2019-03-26,2019,3,26,mean,52.775,1980-03-26,54.17811,54.17811
2020-03-25,2020,3,25,mean,47.675,1980-03-25,53.49158,53.49158
2021-03-26,2021,3,26,mean,59.3,1980-03-26,54.17811,54.17811
2022-03-26,2022,3,26,mean,64.2125,1980-03-26,54.17811,54.17811
2003-03-27,2003,3,27,mean,56.1125,1980-03-27,56.125085,56.125085
2004-03-26,2004,3,26,mean,55.0571,1980-03-26,54.17811,54.17811
2005-03-27,2005,3,27,mean,53.105,1980-03-27,56.125085,56.125085
2006-03-27,2006,3,27,mean,49.85,1980-03-27,56.125085,56.125085
2007-03-27,2007,3,27,mean,49.0475,1980-03-27,56.125085,56.125085
2008-03-26,2008,3,26,mean,48.7775,1980-03-26,54.17811,54.17811
2009-03-27,2009,3,27,mean,66.8417,1980-03-27,56.125085,56.125085
2010-03-27,2010,3,27,mean,55.6025,1980-03-27,56.125085,56.125085
2011-03-27,2011,3,27,mean,47.5925,1980-03-27,56.125085,56.125085
2012-03-26,2012,3,26,mean,48.1025,1980-03-26,54.17811,54.17811
2013-03-27,2013,3,27,mean,59.7425,1980-03-27,56.125085,56.125085
2014-03-27,2014,3,27,mean,52.0025,1980-03-27,56.125085,56.125085
2015-03-27,2015,3,27,mean,67.4,1980-03-27,56.125085,56.125085
2016-03-26,2016,3,26,mean,58.58,1980-03-26,54.17811,54.17811
2017-03-27,2017,3,27,mean,52.985,1980-03-27,56.125085,56.125085
2018-03-27,2018,3,27,mean,64.4525,1980-03-27,56.125085,56.125085
2019-03-27,2019,3,27,mean,50.1725,1980-03-27,56.125085,56.125085
2020-03-26,2020,3,26,mean,48.1625,1980-03-26,54.17811,54.17811
2021-03-27,2021,3,27,mean,62.84,1980-03-27,56.125085,56.125085
2022-03-27,2022,3,27,mean,61.4225,1980-03-27,56.125085,56.125085
2003-03-28,2003,3,28,mean,62.075,1980-03-28,57.096455,57.096455
2004-03-27,2004,3,27,mean,65.84,1980-03-27,56.125085,56.125085
2005-03-28,2005,3,28,mean,53.7409,1980-03-28,57.096455,57.096455
2006-03-28,2006,3,28,mean,50.8625,1980-03-28,57.096455,57.096455
2007-03-28,2007,3,28,mean,53.57,1980-03-28,57.096455,57.096455
2008-03-27,2008,3,27,mean,47.2475,1980-03-27,56.125085,56.125085
2009-03-28,2009,3,28,mean,66.2939,1980-03-28,57.096455,57.096455
2010-03-28,2010,3,28,mean,54.3275,1980-03-28,57.096455,57.096455
2011-03-28,2011,3,28,mean,49.4287,1980-03-28,57.096455,57.096455
2012-03-27,2012,3,27,mean,53.195,1980-03-27,56.125085,56.125085
2013-03-28,2013,3,28,mean,57.9575,1980-03-28,57.096455,57.096455
2014-03-28,2014,3,28,mean,55.49,1980-03-28,57.096455,57.096455
2015-03-28,2015,3,28,mean,68.15,1980-03-28,57.096455,57.096455
2016-03-27,2016,3,27,mean,55.9325,1980-03-27,56.125085,56.125085
2017-03-28,2017,3,28,mean,59.0861,1980-03-28,57.096455,57.096455
2018-03-28,2018,3,28,mean,69.305,1980-03-28,57.096455,57.096455
2019-03-28,2019,3,28,mean,49.46,1980-03-28,57.096455,57.096455
2020-03-27,2020,3,27,mean,51.1175,1980-03-27,56.125085,56.125085
2021-03-28,2021,3,28,mean,60.6725,1980-03-28,57.096455,57.096455
2022-03-28,2022,3,28,mean,56.6075,1980-03-28,57.096455,57.096455
2003-03-29,2003,3,29,mean,67.85,1980-03-29,58.477145,58.477145
2004-03-28,2004,3,28,mean,61.6345,1980-03-28,57.096455,57.096455
2005-03-29,2005,3,29,mean,52.9475,1980-03-29,58.477145,58.477145
2006-03-29,2006,3,29,mean,48.3125,1980-03-29,58.477145,58.477145
2007-03-29,2007,3,29,mean,63.6409,1980-03-29,58.477145,58.477145
2008-03-28,2008,3,28,mean,50.0825,1980-03-28,57.096455,57.096455
2009-03-29,2009,3,29,mean,54.2545,1980-03-29,58.477145,58.477145
2010-03-29,2010,3,29,mean,57.935,1980-03-29,58.477145,58.477145
2011-03-29,2011,3,29,mean,54.8,1980-03-29,58.477145,58.477145
2012-03-28,2012,3,28,mean,53,1980-03-28,57.096455,57.096455
2013-03-29,2013,3,29,mean,61.565,1980-03-29,58.477145,58.477145
2014-03-29,2014,3,29,mean,53.1125,1980-03-29,58.477145,58.477145
2015-03-29,2015,3,29,mean,71.075,1980-03-29,58.477145,58.477145
2016-03-28,2016,3,28,mean,57.62,1980-03-28,57.096455,57.096455
2017-03-29,2017,3,29,mean,61.61,1980-03-29,58.477145,58.477145
2018-03-29,2018,3,29,mean,69.6425,1980-03-29,58.477145,58.477145
2019-03-29,2019,3,29,mean,53.6078,1980-03-29,58.477145,58.477145
2020-03-28,2020,3,28,mean,52.565,1980-03-28,57.096455,57.096455
2021-03-29,2021,3,29,mean,60.5627,1980-03-29,58.477145,58.477145
2022-03-29,2022,3,29,mean,62.8625,1980-03-29,58.477145,58.477145
2003-03-30,2003,3,30,mean,62.375,1980-03-30,57.3093,57.3093
2004-03-29,2004,3,29,mean,55.1545,1980-03-29,58.477145,58.477145
2005-03-30,2005,3,30,mean,52.7525,1980-03-30,57.3093,57.3093
2006-03-30,2006,3,30,mean,49.76,1980-03-30,57.3093,57.3093
2007-03-30,2007,3,30,mean,56.2175,1980-03-30,57.3093,57.3093
2008-03-29,2008,3,29,mean,50.6675,1980-03-29,58.477145,58.477145
2009-03-30,2009,3,30,mean,56.3,1980-03-30,57.3093,57.3093
2010-03-30,2010,3,30,mean,51.035,1980-03-30,57.3093,57.3093
2011-03-30,2011,3,30,mean,63.26,1980-03-30,57.3093,57.3093
2012-03-29,2012,3,29,mean,56.5025,1980-03-29,58.477145,58.477145
2013-03-30,2013,3,30,mean,62.6975,1980-03-30,57.3093,57.3093
2014-03-30,2014,3,30,mean,45.8225,1980-03-30,57.3093,57.3093
2015-03-30,2015,3,30,mean,67.1,1980-03-30,57.3093,57.3093
2016-03-29,2016,3,29,mean,59.4275,1980-03-29,58.477145,58.477145
2017-03-30,2017,3,30,mean,58.925,1980-03-30,57.3093,57.3093
2018-03-30,2018,3,30,mean,63.365,1980-03-30,57.3093,57.3093
2019-03-30,2019,3,30,mean,57.545,1980-03-30,57.3093,57.3093
2020-03-29,2020,3,29,mean,54.0125,1980-03-29,58.477145,58.477145
2021-03-30,2021,3,30,mean,62.0075,1980-03-30,57.3093,57.3093
2022-03-30,2022,3,30,mean,59.4875,1980-03-30,57.3093,57.3093
2003-03-31,2003,3,31,mean,62.913,1980-03-31,58.25412,58.25412
2004-03-30,2004,3,30,mean,56.48,1980-03-30,57.3093,57.3093
2005-03-31,2005,3,31,mean,56.6991,1980-03-31,58.25412,58.25412
2006-03-31,2006,3,31,mean,47.6443,1980-03-31,58.25412,58.25412
2007-03-31,2007,3,31,mean,61.0025,1980-03-31,58.25412,58.25412
2008-03-30,2008,3,30,mean,51.1817,1980-03-30,57.3093,57.3093
2009-03-31,2009,3,31,mean,62.4513,1980-03-31,58.25412,58.25412
2010-03-31,2010,3,31,mean,46.1261,1980-03-31,58.25412,58.25412
2011-03-31,2011,3,31,mean,69.033,1980-03-31,58.25412,58.25412
2012-03-30,2012,3,30,mean,52.4026,1980-03-30,57.3093,57.3093
2013-03-31,2013,3,31,mean,55.865,1980-03-31,58.25412,58.25412
2014-03-31,2014,3,31,mean,45.187,1980-03-31,58.25412,58.25412
2015-03-31,2015,3,31,mean,60.6435,1980-03-31,58.25412,58.25412
2016-03-30,2016,3,30,mean,59.4617,1980-03-30,57.3093,57.3093
2017-03-31,2017,3,31,mean,61.0426,1980-03-31,58.25412,58.25412
2018-03-31,2018,3,31,mean,63.6725,1980-03-31,58.25412,58.25412
2019-03-31,2019,3,31,mean,61.0925,1980-03-31,58.25412,58.25412
2020-03-30,2020,3,30,mean,58.01,1980-03-30,57.3093,57.3093
2021-03-31,2021,3,31,mean,67.0175,1980-03-31,58.25412,58.25412
2022-03-31,2022,3,31,mean,63.0875,1980-03-31,58.25412,58.25412
2003-04-01,2003,4,1,mean,54.575,1980-04-01,58.469915,58.469915
2004-03-31,2004,3,31,mean,61.925,1980-03-31,58.25412,58.25412
2005-04-01,2005,4,1,mean,54.6017,1980-04-01,58.469915,58.469915
2006-04-01,2006,4,1,mean,48.905,1980-04-01,58.469915,58.469915
2007-04-01,2007,4,1,mean,61.9475,1980-04-01,58.469915,58.469915
2008-03-31,2008,3,31,mean,55.19,1980-03-31,58.25412,58.25412
2009-04-01,2009,4,1,mean,62.4936,1980-04-01,58.469915,58.469915
2010-04-01,2010,4,1,mean,49.9775,1980-04-01,58.469915,58.469915
2011-04-01,2011,4,1,mean,66.6125,1980-04-01,58.469915,58.469915
2012-03-31,2012,3,31,mean,49.49,1980-03-31,58.25412,58.25412
2013-04-01,2013,4,1,mean,56.0075,1980-04-01,58.469915,58.469915
2014-04-01,2014,4,1,mean,46.1075,1980-04-01,58.469915,58.469915
2015-04-01,2015,4,1,mean,57.9043,1980-04-01,58.469915,58.469915
2016-03-31,2016,3,31,mean,62.4275,1980-03-31,58.25412,58.25412
2017-04-01,2017,4,1,mean,70.055,1980-04-01,58.469915,58.469915
2018-04-01,2018,4,1,mean,63.9125,1980-04-01,58.469915,58.469915
2019-04-01,2019,4,1,mean,59.2426,1980-04-01,58.469915,58.469915
2020-03-31,2020,3,31,mean,52.5725,1980-03-31,58.25412,58.25412
2021-04-01,2021,4,1,mean,61.5425,1980-04-01,58.469915,58.469915
2022-04-01,2022,4,1,mean,67.4757,1980-04-01,58.469915,58.469915
2003-04-02,2003,4,2,mean,45.635,1980-04-02,57.076175,57.076175
2004-04-01,2004,4,1,mean,63.5,1980-04-01,58.469915,58.469915
2005-04-02,2005,4,2,mean,56.0075,1980-04-02,57.076175,57.076175
2006-04-02,2006,4,2,mean,47.9809,1980-04-02,57.076175,57.076175
2007-04-02,2007,4,2,mean,55.895,1980-04-02,57.076175,57.076175
2008-04-01,2008,4,1,mean,55.205,1980-04-01,58.469915,58.469915
2009-04-02,2009,4,2,mean,56.345,1980-04-02,57.076175,57.076175
2010-04-02,2010,4,2,mean,45.29,1980-04-02,57.076175,57.076175
2011-04-02,2011,4,2,mean,61.5425,1980-04-02,57.076175,57.076175
2012-04-01,2012,4,1,mean,54.035,1980-04-01,58.469915,58.469915
2013-04-02,2013,4,2,mean,60.4475,1980-04-02,57.076175,57.076175
2014-04-02,2014,4,2,mean,49.773,1980-04-02,57.076175,57.076175
2015-04-02,2015,4,2,mean,58.85,1980-04-02,57.076175,57.076175
2016-04-01,2016,4,1,mean,63.635,1980-04-01,58.469915,58.469915
2017-04-02,2017,4,2,mean,69.0425,1980-04-02,57.076175,57.076175
2018-04-02,2018,4,2,mean,63.0875,1980-04-02,57.076175,57.076175
2019-04-02,2019,4,2,mean,55.13,1980-04-02,57.076175,57.076175
2020-04-01,2020,4,1,mean,51.6629,1980-04-01,58.469915,58.469915
2021-04-02,2021,4,2,mean,61.8725,1980-04-02,57.076175,57.076175
2022-04-02,2022,4,2,mean,64.0475,1980-04-02,57.076175,57.076175
2003-04-03,2003,4,3,mean,46.8275,1980-04-03,55.156875,55.156875
2004-04-02,2004,4,2,mean,60.4829,1980-04-02,57.076175,57.076175
2005-04-03,2005,4,3,mean,48.6336,1980-04-03,55.156875,55.156875
2006-04-03,2006,4,3,mean,47.2475,1980-04-03,55.156875,55.156875
2007-04-03,2007,4,3,mean,58.1525,1980-04-03,55.156875,55.156875
2008-04-02,2008,4,2,mean,57.56,1980-04-02,57.076175,57.076175
2009-04-03,2009,4,3,mean,52.865,1980-04-03,55.156875,55.156875
2010-04-03,2010,4,3,mean,44.39,1980-04-03,55.156875,55.156875
2011-04-03,2011,4,3,mean,56.57,1980-04-03,55.156875,55.156875
2012-04-02,2012,4,2,mean,53.045,1980-04-02,57.076175,57.076175
2013-04-03,2013,4,3,mean,60.5,1980-04-03,55.156875,55.156875
2014-04-03,2014,4,3,mean,51.41,1980-04-03,55.156875,55.156875
2015-04-03,2015,4,3,mean,60.185,1980-04-03,55.156875,55.156875
2016-04-02,2016,4,2,mean,66.8417,1980-04-02,57.076175,57.076175
2017-04-03,2017,4,3,mean,62.075,1980-04-03,55.156875,55.156875
2018-04-03,2018,4,3,mean,62.525,1980-04-03,55.156875,55.156875
2019-04-03,2019,4,3,mean,56.9525,1980-04-03,55.156875,55.156875
2020-04-02,2020,4,2,mean,52.6475,1980-04-02,57.076175,57.076175
2021-04-03,2021,4,3,mean,59.255,1980-04-03,55.156875,55.156875
2022-04-03,2022,4,3,mean,61.1,1980-04-03,55.156875,55.156875
2003-04-04,2003,4,4,mean,47.75,1980-04-04,55.95057,55.95057
2004-04-03,2004,4,3,mean,60.3714,1980-04-03,55.156875,55.156875
2005-04-04,2005,4,4,mean,49.23,1980-04-04,55.95057,55.95057
2006-04-04,2006,4,4,mean,48.875,1980-04-04,55.95057,55.95057
2007-04-04,2007,4,4,mean,61.4975,1980-04-04,55.95057,55.95057
2008-04-03,2008,4,3,mean,55.88,1980-04-03,55.156875,55.156875
