period_or_week,surveydate,survey_id,river,river_mile,section,species,run,count,clip,sex,forklength,disposition,condition,spawn,disctag,floytag,cwt_tag,comments_othermarks,sample_id,sample_type,head_id,scale_id,tissue_id,otolith_id,year
20,2021-06-30,162,USRB,292,3,Chinook,Winter,1,No Clip,M,827,Not Chopped,Non-Fresh,Spawned,6705,NA,NA,NA,7406,Tissue-Scale-Otolith-E,NA,NA,NA,NA,2021
20,2021-06-30,161,USRB,292,3,Chinook,Winter,1,Clipped,M,889,Not Chopped,Fresh,Spawned,6757,NA,55886,NA,5341,Tissue-Head-Scale,NA,NA,NA,NA,2021
20,2021-06-30,161,USRB,292,3,Chinook,Winter,1,Clipped,M,902,Not Chopped,Non-Fresh,Spawned,6758,NA,55885,DK chg samp type to 2 from 4 based on USFWS QC,5342,Head,NA,NA,NA,NA,2021
20,2021-06-30,162,USRB,292,3,Chinook,Winter,1,No Clip,M,822,Not Chopped,Fresh,Spawned,6707,NA,NA,NA,7409,Tissue-Scale,NA,NA,NA,NA,2021
20,2021-06-30,162,USRB,292,3,Chinook,Winter,1,No Clip,M,836,Not Chopped,Fresh,Spawned,6706,NA,NA,NA,7407,Tissue-Scale,NA,NA,NA,NA,2021
20,2021-06-30,162,USRB,292,3,Chinook,Winter,1,Clipped,M,819,Chopped,Non-Fresh,Spawned,NA,NA,55885,Nonfresh Chop,7410,Tissue-Head,NA,NA,NA,NA,2021
20,2021-06-30,161,USRB,292,3,Chinook,Winter,1,Clipped,F,743,Not Chopped,Non-Fresh,Spawned,6759,NA,55908,NA,5343,Tissue-Head-Scale,NA,NA,NA,NA,2021
20,2021-06-30,161,USRB,292,3,Chinook,Winter,1,No Clip,M,1053,Not Chopped,Fresh,Spawned,6755,NA,NA,NA,5339,Tissue-Scale,NA,NA,NA,NA,2021
20,2021-06-30,162,USRB,294,3,Chinook,Winter,1,No Clip,F,712,Not Chopped,Non-Fresh,Spawned,6712,NA,NA,NA,7415,Tissue-Scale,NA,NA,NA,NA,2021
20,2021-06-30,162,USRB,294,3,Chinook,Winter,1,Clipped,M,841,Not Chopped,Fresh,Spawned,6709,NA,55886,7412: partial clip; head taken.,7412,Tissue-Head-Scale,NA,NA,NA,NA,2021
20,2021-06-30,162,USRB,294,3,Chinook,Winter,1,No Clip,F,798,Not Chopped,Non-Fresh,Spawned,6710,NA,NA,NA,7413,Tissue-Scale,NA,NA,NA,NA,2021
20,2021-06-30,161,USRB,294,3,Chinook,Winter,1,No Clip,M,766,Not Chopped,Fresh,Spawned,6762,NA,NA,NA,5346,Tissue-Scale,NA,NA,NA,NA,2021
20,2021-06-30,161,USRB,294,3,Chinook,Winter,1,Clipped,F,737,Not Chopped,Non-Fresh,Spawned,6761,NA,55885,NA,5345,Tissue-Head-Scale,NA,NA,NA,NA,2021
20,2021-06-30,162,USRB,294,3,Chinook,Winter,1,No Clip,F,707,Chopped,Non-Fresh,Spawned,NA,NA,NA,Nonfresh Chop,7416,Tissue,NA,NA,NA,NA,2021
20,2021-06-30,162,USRB,294,3,Chinook,Winter,1,Clipped,M,904,Not Chopped,Fresh,Spawned,6711,NA,55886,NA,7414,Tissue-Head-Scale,NA,NA,NA,NA,2021
20,2021-06-30,161,USRB,294,3,Chinook,Winter,1,Clipped,M,909,Not Chopped,Fresh,Spawned,6760,NA,55886,NA,5344,Tissue-Head-Scale,NA,NA,NA,NA,2021
20,2021-06-30,161,USRB,295,3,Chinook,Winter,1,No Clip,M,758,Not Chopped,Fresh,Spawned,6770,NA,NA,NA,5354,Tissue-Scale,NA,NA,NA,NA,2021
20,2021-06-30,162,USRB,295,3,Chinook,Winter,1,No Clip,F,684,Not Chopped,Non-Fresh,Spawned,6713,NA,NA,NA,7417,Tissue-Scale,NA,NA,NA,NA,2021
20,2021-06-30,161,USRB,295,3,Chinook,Winter,1,No Clip,F,758,Not Chopped,Fresh,Spawned,6763,NA,NA,NA,5347,Tissue-Scale,NA,NA,NA,NA,2021
20,2021-06-30,162,USRB,295,3,Chinook,Winter,1,No Clip,F,774,Not Chopped,Non-Fresh,Spawned,6716,NA,NA,7420: 1 eye taken,7420,Tissue-Scale-Otolith-E,NA,NA,NA,NA,2021
20,2021-06-30,162,USRB,295,3,Chinook,Winter,1,No Clip,M,728,Not Chopped,Non-Fresh,Spawned,6714,NA,NA,NA,7418,Tissue-Scale,NA,NA,NA,NA,2021
20,2021-06-30,161,USRB,295,3,Chinook,Winter,1,Clipped,M,796,Not Chopped,Fresh,Spawned,6774,NA,55885,NA,5358,Tissue-Head-Scale,NA,NA,NA,NA,2021
20,2021-06-30,161,USRB,295,3,Chinook,Winter,1,Clipped,F,796,Not Chopped,Non-Fresh,Spawned,6769,NA,55886,NA,5353,Tissue-Head-Scale,NA,NA,NA,NA,2021
20,2021-06-30,161,USRB,295,3,Chinook,Winter,1,Clipped,M,761,Not Chopped,Non-Fresh,Spawned,6764,NA,55908,NA,5348,Tissue-Head,NA,NA,NA,NA,2021
20,2021-06-30,161,USRB,295,3,Chinook,Winter,1,No Clip,F,763,Not Chopped,Non-Fresh,Spawned,6771,NA,NA,NA,5355,Tissue-Scale,NA,NA,NA,NA,2021
20,2021-06-30,161,USRB,295,3,Chinook,Winter,1,No Clip,M,748,Not Chopped,Fresh,Spawned,6772,NA,NA,NA,5356,Tissue-Scale,NA,NA,NA,NA,2021
20,2021-06-30,162,USRB,295,3,Chinook,Winter,1,No Clip,M,802,Not Chopped,Fresh,Spawned,6715,NA,NA,NA,7419,Tissue-Scale,NA,NA,NA,NA,2021
20,2021-06-30,161,USRB,295,3,Chinook,Winter,1,No Clip,F,733,Not Chopped,Fresh,Spawned,6767,NA,NA,NA,5351,Tissue-Scale,NA,NA,NA,NA,2021
20,2021-06-30,161,USRB,295,3,Chinook,Winter,1,No Clip,M,812,Not Chopped,Fresh,Spawned,6768,NA,NA,NA,5352,Tissue-Scale,NA,NA,NA,NA,2021
20,2021-06-30,161,USRB,295,3,Chinook,Winter,1,No Clip,M,891,Not Chopped,Fresh,Spawned,6766,NA,NA,NA,5350,Tissue-Scale,NA,NA,NA,NA,2021
20,2021-06-30,161,USRB,295,3,Chinook,Winter,1,No Clip,F,763,Not Chopped,Non-Fresh,Spawned,6765,NA,NA,NA,5349,Tissue-Scale,NA,NA,NA,NA,2021
20,2021-06-30,161,USRB,296,3,Chinook,Winter,1,No Clip,M,796,Not Chopped,Fresh,Spawned,6773,NA,NA,NA,5357,Tissue-Scale,NA,NA,NA,NA,2021
20,2021-07-01,168,USRB,298,1,Chinook,Winter,1,Clipped,F,779,Not Chopped,Fresh,Spawned,6800,NA,100000,NA,9137,Tissue-Head-Scale,NA,NA,NA,NA,2021
20,2021-07-01,168,USRB,298,1,Chinook,Winter,1,No Clip,M,599,Not Chopped,Non-Fresh,Spawned,5614,NA,NA,NA,9141,Tissue-Scale,NA,NA,NA,NA,2021
20,2021-07-01,168,USRB,298,1,Chinook,Winter,1,No Clip,F,740,Not Chopped,Fresh,Unspawned,5613,Y-046;Y-047,NA,Prespawn Mortality; Floy,9140,Tissue-Scale,NA,NA,NA,NA,2021
20,2021-07-01,168,USRB,298,1,Chinook,Winter,1,No Clip,F,783,Not Chopped,Fresh,Spawned,5611,NA,NA,NA,9138,Tissue-Scale,NA,NA,NA,NA,2021
20,2021-07-01,168,USRB,298,1,Chinook,Winter,1,No Clip,M,852,Not Chopped,Fresh,Spawned,5615,NA,NA,NA,9142,Tissue-Scale,NA,NA,NA,NA,2021
20,2021-07-01,168,USRB,298,1,Chinook,Winter,1,No Clip,F,706,Not Chopped,Fresh,Spawned,5612,NA,NA,NA,9139,Tissue-Scale,NA,NA,NA,NA,2021
20,2021-07-01,166,USRB,299,1,Chinook,Winter,1,Clipped,F,700,Not Chopped,Fresh,Spawned,3830,NA,55885,NA,5372,Tissue-Head-Scale,NA,NA,NA,NA,2021
20,2021-07-01,167,USRB,299,1,Chinook,Winter,1,No Clip,F,761,Not Chopped,Non-Fresh,Spawned,6735,NA,NA,NA,7443,Tissue-Scale,NA,NA,NA,NA,2021
20,2021-07-01,167,USRB,299,1,Chinook,Winter,1,No Clip,M,781,Not Chopped,Fresh,Spawned,6739,NA,NA,NA,7447,Tissue-Scale,NA,NA,NA,NA,2021
20,2021-07-01,168,USRB,299,1,Chinook,Winter,1,No Clip,F,699,Not Chopped,Fresh,Spawned,5617,NA,NA,NA,9144,Tissue-Scale,NA,NA,NA,NA,2021
20,2021-07-01,166,USRB,299,1,Chinook,Winter,1,Clipped,M,828,Not Chopped,Fresh,Spawned,3829,NA,55908,NA,5371,Tissue-Head-Scale,NA,NA,NA,NA,2021
20,2021-07-01,167,USRB,299,1,Chinook,Winter,1,No Clip,M,711,Not Chopped,Fresh,Spawned,6732,NA,NA,NA,7440,Tissue-Scale,NA,NA,NA,NA,2021
20,2021-07-01,167,USRB,299,1,Chinook,Winter,1,No Clip,M,800,Not Chopped,Fresh,Spawned,6740,NA,NA,NA,7450,Tissue-Scale,NA,NA,NA,NA,2021
20,2021-07-01,167,USRB,299,1,Chinook,Winter,1,No Clip,M,751,Chopped,Non-Fresh,Spawned,NA,NA,NA,Nonfresh Chop,7448,Tissue,NA,NA,NA,NA,2021
20,2021-07-01,167,USRB,299,1,Chinook,Winter,1,No Clip,F,749,Not Chopped,Fresh,Spawned,6736,NA,NA,NA,7444,Tissue-Scale,NA,NA,NA,NA,2021
20,2021-07-01,167,USRB,299,1,Chinook,Winter,1,Clipped,F,789,Chopped,Non-Fresh,Spawned,NA,NA,100000,Nonfresh Chop,7449,Tissue-Head,NA,NA,NA,NA,2021
20,2021-07-01,167,USRB,299,1,Chinook,Winter,1,Clipped,F,739,Not Chopped,Fresh,Spawned,6733,NA,55883,NA,7441,Tissue-Head-Scale,NA,NA,NA,NA,2021
20,2021-07-01,167,USRB,299,1,Chinook,Winter,1,No Clip,M,921,Not Chopped,Fresh,Spawned,6738,NA,NA,NA,7446,Tissue-Scale,NA,NA,NA,NA,2021
20,2021-07-01,166,USRB,299,1,Chinook,Winter,1,No Clip,M,870,Not Chopped,Fresh,Spawned,3836,NA,NA,NA,5378,Tissue-Scale,NA,NA,NA,NA,2021
20,2021-07-01,167,USRB,299,1,Chinook,Winter,1,No Clip,F,766,Not Chopped,Fresh,Spawned,6737,NA,NA,NA,7445,Tissue-Scale,NA,NA,NA,NA,2021
